"ticker","entity","concept","fy","fp","form","start","end","days","val","filed","accn","frame"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","Q3","10-Q","2023-08-05","2023-11-03","90","3761000000","2024-11-27","0000060667-24-000169","CY2023Q3"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2023","FY","10-K","2023-02-04","2024-02-02","363","15570000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","FY","10-K","2023-02-04","2024-02-02","363","15570000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","FY","10-K","2023-02-04","2024-02-02","363","15570000000","2026-03-23","0000060667-26-000029","CY2023"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","Q1","10-Q","2024-02-03","2024-05-03","90","4009000000","2024-05-30","0000060667-24-000085",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q1","10-Q","2024-02-03","2024-05-03","90","4009000000","2025-05-29","0000060667-25-000104","CY2024Q1"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","Q2","10-Q","2024-02-03","2024-08-02","181","8034000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q2","10-Q","2024-02-03","2024-08-02","181","8034000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","Q2","10-Q","2024-05-04","2024-08-02","90","4025000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q2","10-Q","2024-05-04","2024-08-02","90","4025000000","2025-08-28","0000060667-25-000174","CY2024Q2"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","Q3","10-Q","2024-02-03","2024-11-01","272","11860000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q3","10-Q","2024-02-03","2024-11-01","272","11860000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","Q3","10-Q","2024-08-03","2024-11-01","90","3827000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q3","10-Q","2024-08-03","2024-11-01","90","3827000000","2025-11-26","0000060667-25-000210","CY2024Q3"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2024","FY","10-K","2024-02-03","2025-01-31","363","15682000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","FY","10-K","2024-02-03","2025-01-31","363","15682000000","2026-03-23","0000060667-26-000029","CY2024"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q1","10-Q","2025-02-01","2025-05-02","90","4046000000","2025-05-29","0000060667-25-000104",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2026","Q1","10-Q","2025-02-01","2025-05-02","90","4046000000","2026-05-28","0000060667-26-000072","CY2025Q1"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q2","10-Q","2025-02-01","2025-08-01","181","8222000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2026","Q2","10-Q","2025-02-01","2025-08-01","181","8222000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q2","10-Q","2025-05-03","2025-08-01","90","4175000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2026","Q2","10-Q","2025-05-03","2025-08-01","90","4175000000","2026-08-27","0000060667-26-000117","CY2025Q2"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q3","10-Q","2025-02-01","2025-10-31","272","12381000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","Q3","10-Q","2025-08-02","2025-10-31","90","4160000000","2025-11-26","0000060667-25-000210","CY2025Q3"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2025","FY","10-K","2025-02-01","2026-01-30","363","16791000000","2026-03-23","0000060667-26-000029","CY2025"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2026","Q1","10-Q","2026-01-31","2026-05-01","90","4423000000","2026-05-28","0000060667-26-000072","CY2026Q1"
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2026","Q2","10-Q","2026-01-31","2026-07-31","181","8879000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","SellingGeneralAndAdministrativeExpense","2026","Q2","10-Q","2026-05-02","2026-07-31","90","4456000000","2026-08-27","0000060667-26-000117","CY2026Q2"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","FY","10-K","2018-02-03","2019-02-01","363","1607000000","2021-03-22","0000060667-21-000026","CY2018"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","Q1","10-Q","2019-02-02","2019-05-03","90","337000000","2020-05-28","0000060667-20-000085","CY2019Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","Q2","10-Q","2019-02-02","2019-08-02","181","684000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","Q3","10-Q","2019-02-02","2019-11-01","272","1029000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","FY","10-K","2019-02-02","2020-01-31","363","1410000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","FY","10-K","2019-02-02","2020-01-31","363","1410000000","2022-03-21","0000060667-22-000038","CY2019"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","Q1","10-Q","2020-02-01","2020-05-01","90","373000000","2020-05-28","0000060667-20-000085",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","Q1","10-Q","2020-02-01","2020-05-01","90","373000000","2021-05-27","0000060667-21-000074","CY2020Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","Q2","10-Q","2020-02-01","2020-07-31","181","747000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","Q2","10-Q","2020-02-01","2020-07-31","181","747000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","Q3","10-Q","2020-02-01","2020-10-30","272","1152000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","Q3","10-Q","2020-02-01","2020-10-30","272","1152000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2020","FY","10-K","2020-02-01","2021-01-29","363","1594000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","FY","10-K","2020-02-01","2021-01-29","363","1594000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","FY","10-K","2020-02-01","2021-01-29","363","1594000000","2023-03-27","0000060667-23-000034","CY2020"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","Q1","10-Q","2021-01-30","2021-04-30","90","443000000","2021-05-27","0000060667-21-000074",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","Q1","10-Q","2021-01-30","2021-04-30","90","443000000","2022-05-26","0000060667-22-000079","CY2021Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","Q2","10-Q","2021-01-30","2021-07-30","181","907000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","Q2","10-Q","2021-01-30","2021-07-30","181","907000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","Q3","10-Q","2021-01-30","2021-10-29","272","1388000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","Q3","10-Q","2021-01-30","2021-10-29","272","1388000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2021","FY","10-K","2021-01-30","2022-01-28","363","1882000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","FY","10-K","2021-01-30","2022-01-28","363","1882000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","FY","10-K","2021-01-30","2022-01-28","363","1882000000","2024-03-25","0000060667-24-000033","CY2021"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","Q1","10-Q","2022-01-29","2022-04-29","90","503000000","2022-05-26","0000060667-22-000079",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","Q1","10-Q","2022-01-29","2022-04-29","90","503000000","2023-06-01","0000060667-23-000114","CY2022Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","Q2","10-Q","2022-01-29","2022-07-29","181","1007000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","Q2","10-Q","2022-01-29","2022-07-29","181","1007000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","Q3","10-Q","2022-01-29","2022-10-28","272","1509000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","Q3","10-Q","2022-01-29","2022-10-28","272","1509000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2022","FY","10-K","2022-01-29","2023-02-03","370","1981000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","FY","10-K","2022-01-29","2023-02-03","370","1981000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","FY","10-K","2022-01-29","2023-02-03","370","1981000000","2025-03-24","0000060667-25-000049","CY2022"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","Q1","10-Q","2023-02-04","2023-05-05","90","465000000","2023-06-01","0000060667-23-000114",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","Q1","10-Q","2023-02-04","2023-05-05","90","465000000","2024-05-30","0000060667-24-000085","CY2023Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","Q2","10-Q","2023-02-04","2023-08-04","181","941000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","Q2","10-Q","2023-02-04","2023-08-04","181","941000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","Q3","10-Q","2023-02-04","2023-11-03","272","1427000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","Q3","10-Q","2023-02-04","2023-11-03","272","1427000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2023","FY","10-K","2023-02-04","2024-02-02","363","1923000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","FY","10-K","2023-02-04","2024-02-02","363","1923000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","FY","10-K","2023-02-04","2024-02-02","363","1923000000","2026-03-23","0000060667-26-000029","CY2023"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","Q1","10-Q","2024-02-03","2024-05-03","90","486000000","2024-05-30","0000060667-24-000085",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","Q1","10-Q","2024-02-03","2024-05-03","90","486000000","2025-05-29","0000060667-25-000104","CY2024Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","Q2","10-Q","2024-02-03","2024-08-02","181","967000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","Q2","10-Q","2024-02-03","2024-08-02","181","967000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","Q3","10-Q","2024-02-03","2024-11-01","272","1461000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","Q3","10-Q","2024-02-03","2024-11-01","272","1461000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2024","FY","10-K","2024-02-03","2025-01-31","363","1972000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","FY","10-K","2024-02-03","2025-01-31","363","1972000000","2026-03-23","0000060667-26-000029","CY2024"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","Q1","10-Q","2025-02-01","2025-05-02","90","507000000","2025-05-29","0000060667-25-000104",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2026","Q1","10-Q","2025-02-01","2025-05-02","90","507000000","2026-05-28","0000060667-26-000072","CY2025Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","Q2","10-Q","2025-02-01","2025-08-01","181","1022000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2026","Q2","10-Q","2025-02-01","2025-08-01","181","1022000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","Q3","10-Q","2025-02-01","2025-10-31","272","1557000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2025","FY","10-K","2025-02-01","2026-01-30","363","2194000000","2026-03-23","0000060667-26-000029","CY2025"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2026","Q1","10-Q","2026-01-31","2026-05-01","90","644000000","2026-05-28","0000060667-26-000072","CY2026Q1"
"LOW","LOWES COMPANIES INC","DepreciationDepletionAndAmortization","2026","Q2","10-Q","2026-01-31","2026-07-31","181","1292000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","FY","10-K","2018-02-03","2019-02-01","363","1477000000","2021-03-22","0000060667-21-000026","CY2018"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q1","10-Q","2019-02-02","2019-05-03","90","302000000","2020-05-28","0000060667-20-000085","CY2019Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q2","10-Q","2019-02-02","2019-08-02","181","614000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q2","10-Q","2019-05-04","2019-08-02","90","311000000","2020-08-26","0000060667-20-000138","CY2019Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q3","10-Q","2019-02-02","2019-11-01","272","924000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q3","10-Q","2019-08-03","2019-11-01","90","310000000","2020-11-25","0000060667-20-000175","CY2019Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","FY","10-K","2019-02-02","2020-01-31","363","1262000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","FY","10-K","2019-02-02","2020-01-31","363","1262000000","2022-03-21","0000060667-22-000038","CY2019"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q1","10-Q","2020-02-01","2020-05-01","90","326000000","2020-05-28","0000060667-20-000085",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q1","10-Q","2020-02-01","2020-05-01","90","326000000","2021-05-27","0000060667-21-000074","CY2020Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q2","10-Q","2020-02-01","2020-07-31","181","653000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q2","10-Q","2020-02-01","2020-07-31","181","653000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q2","10-Q","2020-05-02","2020-07-31","90","327000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q2","10-Q","2020-05-02","2020-07-31","90","327000000","2021-08-26","0000060667-21-000149","CY2020Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q3","10-Q","2020-02-01","2020-10-30","272","1008000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q3","10-Q","2020-02-01","2020-10-30","272","1008000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","Q3","10-Q","2020-08-01","2020-10-30","90","355000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q3","10-Q","2020-08-01","2020-10-30","90","355000000","2021-11-24","0000060667-21-000168","CY2020Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2020","FY","10-K","2020-02-01","2021-01-29","363","1399000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","FY","10-K","2020-02-01","2021-01-29","363","1399000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","FY","10-K","2020-02-01","2021-01-29","363","1399000000","2023-03-27","0000060667-23-000034","CY2020"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q1","10-Q","2021-01-30","2021-04-30","90","391000000","2021-05-27","0000060667-21-000074",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q1","10-Q","2021-01-30","2021-04-30","90","391000000","2022-05-26","0000060667-22-000079","CY2021Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q2","10-Q","2021-01-30","2021-07-30","181","800000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q2","10-Q","2021-01-30","2021-07-30","181","800000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q2","10-Q","2021-05-01","2021-07-30","90","409000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q2","10-Q","2021-05-01","2021-07-30","90","409000000","2022-08-25","0000060667-22-000139","CY2021Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q3","10-Q","2021-01-30","2021-10-29","272","1226000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q3","10-Q","2021-01-30","2021-10-29","272","1226000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","Q3","10-Q","2021-07-31","2021-10-29","90","425000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q3","10-Q","2021-07-31","2021-10-29","90","425000000","2022-11-23","0000060667-22-000170","CY2021Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2021","FY","10-K","2021-01-30","2022-01-28","363","1662000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","FY","10-K","2021-01-30","2022-01-28","363","1662000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","FY","10-K","2021-01-30","2022-01-28","363","1662000000","2024-03-25","0000060667-24-000033","CY2021"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q1","10-Q","2022-01-29","2022-04-29","90","445000000","2022-05-26","0000060667-22-000079",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q1","10-Q","2022-01-29","2022-04-29","90","445000000","2023-06-01","0000060667-23-000114","CY2022Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q2","10-Q","2022-01-29","2022-07-29","181","894000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q2","10-Q","2022-01-29","2022-07-29","181","894000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q2","10-Q","2022-04-30","2022-07-29","90","449000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q2","10-Q","2022-04-30","2022-07-29","90","449000000","2023-08-30","0000060667-23-000139","CY2022Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q3","10-Q","2022-01-29","2022-10-28","272","1345000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q3","10-Q","2022-01-29","2022-10-28","272","1345000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","Q3","10-Q","2022-07-30","2022-10-28","90","451000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q3","10-Q","2022-07-30","2022-10-28","90","451000000","2023-11-29","0000060667-23-000164","CY2022Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2022","FY","10-K","2022-01-29","2023-02-03","370","1766000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","FY","10-K","2022-01-29","2023-02-03","370","1766000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","FY","10-K","2022-01-29","2023-02-03","370","1766000000","2025-03-24","0000060667-25-000049","CY2022"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q1","10-Q","2023-02-04","2023-05-05","90","415000000","2023-06-01","0000060667-23-000114",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q1","10-Q","2023-02-04","2023-05-05","90","415000000","2024-05-30","0000060667-24-000085","CY2023Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q2","10-Q","2023-02-04","2023-08-04","181","841000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q2","10-Q","2023-02-04","2023-08-04","181","841000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q2","10-Q","2023-05-06","2023-08-04","90","427000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q2","10-Q","2023-05-06","2023-08-04","90","427000000","2024-08-29","0000060667-24-000140","CY2023Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q3","10-Q","2023-02-04","2023-11-03","272","1275000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q3","10-Q","2023-02-04","2023-11-03","272","1275000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","Q3","10-Q","2023-08-05","2023-11-03","90","434000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q3","10-Q","2023-08-05","2023-11-03","90","434000000","2024-11-27","0000060667-24-000169","CY2023Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2023","FY","10-K","2023-02-04","2024-02-02","363","1717000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","FY","10-K","2023-02-04","2024-02-02","363","1717000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","FY","10-K","2023-02-04","2024-02-02","363","1717000000","2026-03-23","0000060667-26-000029","CY2023"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q1","10-Q","2024-02-03","2024-05-03","90","428000000","2024-05-30","0000060667-24-000085",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q1","10-Q","2024-02-03","2024-05-03","90","428000000","2025-05-29","0000060667-25-000104","CY2024Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q2","10-Q","2024-02-03","2024-08-02","181","851000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q2","10-Q","2024-02-03","2024-08-02","181","851000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q2","10-Q","2024-05-04","2024-08-02","90","423000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q2","10-Q","2024-05-04","2024-08-02","90","423000000","2025-08-28","0000060667-25-000174","CY2024Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q3","10-Q","2024-02-03","2024-11-01","272","1284000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q3","10-Q","2024-02-03","2024-11-01","272","1284000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","Q3","10-Q","2024-08-03","2024-11-01","90","433000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q3","10-Q","2024-08-03","2024-11-01","90","433000000","2025-11-26","0000060667-25-000210","CY2024Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2024","FY","10-K","2024-02-03","2025-01-31","363","1729000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","FY","10-K","2024-02-03","2025-01-31","363","1729000000","2026-03-23","0000060667-26-000029","CY2024"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q1","10-Q","2025-02-01","2025-05-02","90","446000000","2025-05-29","0000060667-25-000104",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2026","Q1","10-Q","2025-02-01","2025-05-02","90","446000000","2026-05-28","0000060667-26-000072","CY2025Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q2","10-Q","2025-02-01","2025-08-01","181","902000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2026","Q2","10-Q","2025-02-01","2025-08-01","181","902000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q2","10-Q","2025-05-03","2025-08-01","90","457000000","2025-08-28","0000060667-25-000174",""
